"@timestamp","@version","_id","_index","_score","_type","agent.name","api.request","api.response","channel_closed_yn","channel_http_code","channel_result_code","channel_type_code","cloud.availability_zone","cloud.instance.id","cloud.region","cloud.service.name",comp,"country_code","ecs.version","error_code","error_message","event_sub_type","event_type","exp_date","file_name","file_size","gk_id","gk_result_code",gubun,"host.hostname","host.ip","host.mac","host.os.type","input.type",link,"log.file.path","log.offset",loglevel,message,"parent_ticket_id",resource,"response_data","response_status","response_time","result_data","result_description","sa_guid","service_code","service_result_code","source_service_code",tags,"ticket_id",timestamp,"transfer_status_code","update_request_data"
"Jan 3, 2023 @ 18:47:02.616",1,wS31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210281226571FP608"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30021"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP608"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,303,695",INFO,"API§2023-01-03_18:47:02.616§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-2210281226571FP6§ticket_id=SP-2210281226571FP608§source_service_code=GKSCD10023§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=3§api.request={""ticket_id"":""SP-2210281226571FP608"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30021"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP608"",""message"":""The value of the event_type is invalid.""}§","SP-2210281226571FP6",registrationGlobalRequest,,400,3,,,z4yfnoq5xa,,,GKSCD10023,"[""api"",""beats_input_codec_plain_applied""]","SP-2210281226571FP608","2023-01-03_18:47:02.616",,
"Jan 3, 2023 @ 18:47:02.616",1,0i31eIUBEKlRkG37iEpr,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221011221624ESMS09"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD30017"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS09"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,488,301",INFO,"API§2023-01-03_18:47:02.616§INFO §GK§resource=registrationGlobalRequest§sa_guid=th9cu34htg§parent_ticket_id=SP-221011221624ESMS§ticket_id=SP-221011221624ESMS09§source_service_code=GKSCD10019§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221011221624ESMS09"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD30017"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS09"",""message"":""The value of the event_type is invalid.""}§","SP-221011221624ESMS",registrationGlobalRequest,,400,5,,,th9cu34htg,,,GKSCD10019,"[""api"",""beats_input_codec_plain_applied""]","SP-221011221624ESMS09","2023-01-03_18:47:02.616",,
"Jan 3, 2023 @ 18:47:02.615",1,uC31eIUBEKlRkG37hEp1,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221011221624ESMS13"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD30026"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS13"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,487,479",INFO,"API§2023-01-03_18:47:02.615§INFO §GK§resource=registrationGlobalRequest§sa_guid=th9cu34htg§parent_ticket_id=SP-221011221624ESMS§ticket_id=SP-221011221624ESMS13§source_service_code=GKSCD10028§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221011221624ESMS13"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD30026"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS13"",""message"":""The value of the event_type is invalid.""}§","SP-221011221624ESMS",registrationGlobalRequest,,400,4,,,th9cu34htg,,,GKSCD10028,"[""api"",""beats_input_codec_plain_applied""]","SP-221011221624ESMS13","2023-01-03_18:47:02.615",,
"Jan 3, 2023 @ 18:47:02.615",1,vy31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221011221624ESMS15"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD10001"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS15"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,302,051",INFO,"API§2023-01-03_18:47:02.615§INFO §GK§resource=registrationGlobalRequest§sa_guid=th9cu34htg§parent_ticket_id=SP-221011221624ESMS§ticket_id=SP-221011221624ESMS15§source_service_code=GKSCD10034§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221011221624ESMS15"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD10001"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS15"",""message"":""The value of the event_type is invalid.""}§","SP-221011221624ESMS",registrationGlobalRequest,,400,4,,,th9cu34htg,,,GKSCD10034,"[""api"",""beats_input_codec_plain_applied""]","SP-221011221624ESMS15","2023-01-03_18:47:02.615",,
"Jan 3, 2023 @ 18:47:02.615",1,wC31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210281226571FP614"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30011"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP614"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,302,873",INFO,"API§2023-01-03_18:47:02.615§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-2210281226571FP6§ticket_id=SP-2210281226571FP614§source_service_code=GKSCD10011§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=3§api.request={""ticket_id"":""SP-2210281226571FP614"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30011"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP614"",""message"":""The value of the event_type is invalid.""}§","SP-2210281226571FP6",registrationGlobalRequest,,400,3,,,z4yfnoq5xa,,,GKSCD10011,"[""api"",""beats_input_codec_plain_applied""]","SP-2210281226571FP614","2023-01-03_18:47:02.615",,
"Jan 3, 2023 @ 18:47:02.614",1,vi31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221026115837TWA200"",""sa_guid"":""tno3kvsrfw"",""country_code"":""DE"",""lang_code"":""de"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221026115837"",""service_code"":""CD30010"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221026115837TWA2""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221026115837TWA200"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,DE,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,301,229",INFO,"API§2023-01-03_18:47:02.614§INFO §GK§resource=registrationGlobalRequest§sa_guid=tno3kvsrfw§parent_ticket_id=SP-221026115837TWA2§ticket_id=SP-221026115837TWA200§source_service_code=GKSCD10010§channel_type_code=S§event_type=U§event_sub_type=R§country_code=DE§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221026115837TWA200"",""sa_guid"":""tno3kvsrfw"",""country_code"":""DE"",""lang_code"":""de"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221026115837"",""service_code"":""CD30010"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221026115837TWA2""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221026115837TWA200"",""message"":""The value of the event_type is invalid.""}§","SP-221026115837TWA2",registrationGlobalRequest,,400,4,,,tno3kvsrfw,,,GKSCD10010,"[""api"",""beats_input_codec_plain_applied""]","SP-221026115837TWA200","2023-01-03_18:47:02.614",,
"Jan 3, 2023 @ 18:47:02.612",1,vS31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210281226571FP605"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30026"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP605"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,300,407",INFO,"API§2023-01-03_18:47:02.612§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-2210281226571FP6§ticket_id=SP-2210281226571FP605§source_service_code=GKSCD10028§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210281226571FP605"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30026"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP605"",""message"":""The value of the event_type is invalid.""}§","SP-2210281226571FP6",registrationGlobalRequest,,400,4,,,z4yfnoq5xa,,,GKSCD10028,"[""api"",""beats_input_codec_plain_applied""]","SP-2210281226571FP605","2023-01-03_18:47:02.612",,
"Jan 3, 2023 @ 18:47:02.600",1,ti31eIUBEKlRkG37hEp1,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221011221624ESMS17"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD20003"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS17"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,485,835",INFO,"API§2023-01-03_18:47:02.600§INFO §GK§resource=registrationGlobalRequest§sa_guid=th9cu34htg§parent_ticket_id=SP-221011221624ESMS§ticket_id=SP-221011221624ESMS17§source_service_code=GKSCD10037§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221011221624ESMS17"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD20003"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS17"",""message"":""The value of the event_type is invalid.""}§","SP-221011221624ESMS",registrationGlobalRequest,,400,5,,,th9cu34htg,,,GKSCD10037,"[""api"",""beats_input_codec_plain_applied""]","SP-221011221624ESMS17","2023-01-03_18:47:02.600",,
"Jan 3, 2023 @ 18:47:02.600",1,ty31eIUBEKlRkG37hEp1,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-2210281226571FP606"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30025"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP606"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,486,657",INFO,"API§2023-01-03_18:47:02.600§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-2210281226571FP6§ticket_id=SP-2210281226571FP606§source_service_code=GKSCD10027§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-2210281226571FP606"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD30025"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP606"",""message"":""The value of the event_type is invalid.""}§","SP-2210281226571FP6",registrationGlobalRequest,,400,5,,,z4yfnoq5xa,,,GKSCD10027,"[""api"",""beats_input_codec_plain_applied""]","SP-2210281226571FP606","2023-01-03_18:47:02.600",,
"Jan 3, 2023 @ 18:47:02.598",1,tS31eIUBEKlRkG37hEp1,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221011221624ESMS12"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD30025"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS12"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,485,013",INFO,"API§2023-01-03_18:47:02.598§INFO §GK§resource=registrationGlobalRequest§sa_guid=th9cu34htg§parent_ticket_id=SP-221011221624ESMS§ticket_id=SP-221011221624ESMS12§source_service_code=GKSCD10027§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221011221624ESMS12"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD30025"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS12"",""message"":""The value of the event_type is invalid.""}§","SP-221011221624ESMS",registrationGlobalRequest,,400,5,,,th9cu34htg,,,GKSCD10027,"[""api"",""beats_input_codec_plain_applied""]","SP-221011221624ESMS12","2023-01-03_18:47:02.598",,
"Jan 3, 2023 @ 18:47:02.598",1,vC31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210281226571FP603"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD10001"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP603"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,299,585",INFO,"API§2023-01-03_18:47:02.598§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-2210281226571FP6§ticket_id=SP-2210281226571FP603§source_service_code=GKSCD10034§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210281226571FP603"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD10001"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP603"",""message"":""The value of the event_type is invalid.""}§","SP-2210281226571FP6",registrationGlobalRequest,,400,4,,,z4yfnoq5xa,,,GKSCD10034,"[""api"",""beats_input_codec_plain_applied""]","SP-2210281226571FP603","2023-01-03_18:47:02.598",,
"Jan 3, 2023 @ 18:47:02.597",1,uy31eIUBEKlRkG37hUpq,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221011221624ESMS18"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD10002"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS18"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,298,763",INFO,"API§2023-01-03_18:47:02.597§INFO §GK§resource=registrationGlobalRequest§sa_guid=th9cu34htg§parent_ticket_id=SP-221011221624ESMS§ticket_id=SP-221011221624ESMS18§source_service_code=GKSCD10039§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-221011221624ESMS18"",""sa_guid"":""th9cu34htg"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221011221624"",""service_code"":""CD10002"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221011221624ESMS""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221011221624ESMS18"",""message"":""The value of the event_type is invalid.""}§","SP-221011221624ESMS",registrationGlobalRequest,,400,4,,,th9cu34htg,,,GKSCD10039,"[""api"",""beats_input_codec_plain_applied""]","SP-221011221624ESMS18","2023-01-03_18:47:02.597",,
"Jan 3, 2023 @ 18:47:02.596",1,tC31eIUBEKlRkG37hEp1,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-2210281226571FP601"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD20003"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP601"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,AR,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,484,191",INFO,"API§2023-01-03_18:47:02.596§INFO §GK§resource=registrationGlobalRequest§sa_guid=z4yfnoq5xa§parent_ticket_id=SP-2210281226571FP6§ticket_id=SP-2210281226571FP601§source_service_code=GKSCD10037§channel_type_code=S§event_type=U§event_sub_type=R§country_code=AR§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-2210281226571FP601"",""sa_guid"":""z4yfnoq5xa"",""country_code"":""AR"",""lang_code"":""es"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221028122657"",""service_code"":""CD20003"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210281226571FP6""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210281226571FP601"",""message"":""The value of the event_type is invalid.""}§","SP-2210281226571FP6",registrationGlobalRequest,,400,5,,,z4yfnoq5xa,,,GKSCD10037,"[""api"",""beats_input_codec_plain_applied""]","SP-2210281226571FP601","2023-01-03_18:47:02.596",,
